data_type,display_in_jbrowse,show_feature_label,label,comment,assayed_gene_product,background,alleles,mutant(s),conditions,growth_phase_or_response,strand,assay_type,first_author,publication_year,pmed_id,DB,study_id,sample_id,short_description,data_file_type,source_url
Chromatin binding,yes,yes,SPAC2H10.01 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,SPAC2H10.01,h- leu1-32 ura-D18 ade6-704 SPAC2H10.01::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446074,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446074_SPAC2H10.01_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPAC2H10.01 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,SPAC2H10.01,h- leu1-32 ura-D18 ade6-704 SPAC2H10.01::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446071,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446071_SPAC2H10.01_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPAC2H10.01 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,SPAC2H10.01,h- leu1-32 ura-D18 ade6-704 SPAC2H10.01::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446072,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446072_SPAC2H10.01_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPAC3C7.04 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,SPAC3C7.04,h- leu1-32 ura-D18 ade6-704 SPAC3C7.04::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446077,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446077_SPAC3C7.04_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPAC3C7.04 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,SPAC3C7.04,h- leu1-32 ura-D18 ade6-704 SPAC3C7.04::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446078,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446078_SPAC3C7.04_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPAC3C7.04 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,SPAC3C7.04,h- leu1-32 ura-D18 ade6-704 SPAC3C7.04::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446075,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446075_SPAC3C7.04_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPAC3C7.04 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,SPAC3C7.04,h- leu1-32 ura-D18 ade6-704 SPAC3C7.04::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446076,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446076_SPAC3C7.04_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPAC3F10.12c ChIP-seq ; repeat 1 - Skribbe et al. (2025),,SPAC3F10.12c,h- leu1-32 ura-D18 ade6-704 SPAC3F10.12c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446081,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446081_SPAC3F10.12c_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPAC3F10.12c ChIP-seq ; repeat 2 - Skribbe et al. (2025),,SPAC3F10.12c,h- leu1-32 ura-D18 ade6-704 SPAC3F10.12c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446082,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446082_SPAC3F10.12c_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPAC3F10.12c ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,SPAC3F10.12c,h- leu1-32 ura-D18 ade6-704 SPAC3F10.12c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446079,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446079_SPAC3F10.12c_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPAC3F10.12c ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,SPAC3F10.12c,h- leu1-32 ura-D18 ade6-704 SPAC3F10.12c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446080,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446080_SPAC3F10.12c_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPAC3H8.08c ChIP-seq ; repeat 1 - Skribbe et al. (2025),,SPAC3H8.08c,h- leu1-32 ura-D18 ade6-704 SPAC3H8.08c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446085,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446085_SPAC3H8.08c_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPAC3H8.08c ChIP-seq ; repeat 2 - Skribbe et al. (2025),,SPAC3H8.08c,h- leu1-32 ura-D18 ade6-704 SPAC3H8.08c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446086,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446086_SPAC3H8.08c_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPAC3H8.08c ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,SPAC3H8.08c,h- leu1-32 ura-D18 ade6-704 SPAC3H8.08c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446083,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446083_SPAC3H8.08c_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPAC3H8.08c ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,SPAC3H8.08c,h- leu1-32 ura-D18 ade6-704 SPAC3H8.08c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446084,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446084_SPAC3H8.08c_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Ntu1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Ntu1,h- leu1-32 ura-D18 ade6-704 ntu1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446089,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446089_Ntu1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Ntu1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Ntu1,h- leu1-32 ura-D18 ade6-704 ntu1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446090,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446090_Ntu1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Ntu1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Ntu1,h- leu1-32 ura-D18 ade6-704 ntu1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446087,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446087_Ntu1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Ntu1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Ntu1,h- leu1-32 ura-D18 ade6-704 ntu1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446088,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446088_Ntu1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Fep1 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Fep1,h- leu1-32 ura-D18 ade6-704 fep1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445841,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445841_Fep1_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Fep1 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Fep1,h- leu1-32 ura-D18 ade6-704 fep1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445842,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445842_Fep1_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Fep1 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Fep1,h- leu1-32 ura-D18 ade6-704 fep1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445839,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445839_Fep1_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Fep1 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Fep1,h- leu1-32 ura-D18 ade6-704 fep1::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8445840,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8445840_Fep1_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPBC16G5.17 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,SPBC16G5.17,h- leu1-32 ura-D18 ade6-704 SPBC16G5.17::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446093,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446093_SPBC16G5.17_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPBC16G5.17 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,SPBC16G5.17,h- leu1-32 ura-D18 ade6-704 SPBC16G5.17::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446094,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446094_SPBC16G5.17_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPBC16G5.17 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,SPBC16G5.17,h- leu1-32 ura-D18 ade6-704 SPBC16G5.17::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446091,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446091_SPBC16G5.17_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPBC16G5.17 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,SPBC16G5.17,h- leu1-32 ura-D18 ade6-704 SPBC16G5.17::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446092,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446092_SPBC16G5.17_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPBC1773.12 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,SPBC1773.12,h- leu1-32 ura-D18 ade6-704 SPBC1773.12::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446097,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446097_SPBC1773.12_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPBC1773.12 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,SPBC1773.12,h- leu1-32 ura-D18 ade6-704 SPBC1773.12::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446098,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446098_SPBC1773.12_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPBC1773.12 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,SPBC1773.12,h- leu1-32 ura-D18 ade6-704 SPBC1773.12::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446095,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446095_SPBC1773.12_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPBC1773.12 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,SPBC1773.12,h- leu1-32 ura-D18 ade6-704 SPBC1773.12::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446096,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446096_SPBC1773.12_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPBC1773.16c ChIP-seq ; repeat 1 - Skribbe et al. (2025),,SPBC1773.16c,h- leu1-32 ura-D18 ade6-704 SPBC1773.16c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446101,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446101_SPBC1773.16c_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPBC1773.16c ChIP-seq ; repeat 2 - Skribbe et al. (2025),,SPBC1773.16c,h- leu1-32 ura-D18 ade6-704 SPBC1773.16c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446102,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446102_SPBC1773.16c_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPBC1773.16c ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,SPBC1773.16c,h- leu1-32 ura-D18 ade6-704 SPBC1773.16c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446099,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446099_SPBC1773.16c_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPBC1773.16c ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,SPBC1773.16c,h- leu1-32 ura-D18 ade6-704 SPBC1773.16c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446100,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446100_SPBC1773.16c_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,Ntu2 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,Ntu2,h- leu1-32 ura-D18 ade6-704 ntu2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446105,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446105_Ntu2_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,Ntu2 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,Ntu2,h- leu1-32 ura-D18 ade6-704 ntu2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446106,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446106_Ntu2_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,Ntu2 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,Ntu2,h- leu1-32 ura-D18 ade6-704 ntu2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446103,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446103_Ntu2_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,Ntu2 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,Ntu2,h- leu1-32 ura-D18 ade6-704 ntu2::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446104,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446104_Ntu2_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPBC530.11c ChIP-seq ; repeat 1 - Skribbe et al. (2025),,SPBC530.11c,h- leu1-32 ura-D18 ade6-704 SPBC530.11c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446109,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446109_SPBC530.11c_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPBC530.11c ChIP-seq ; repeat 2 - Skribbe et al. (2025),,SPBC530.11c,h- leu1-32 ura-D18 ade6-704 SPBC530.11c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446110,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446110_SPBC530.11c_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPBC530.11c ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,SPBC530.11c,h- leu1-32 ura-D18 ade6-704 SPBC530.11c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446107,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446107_SPBC530.11c_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPBC530.11c ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,SPBC530.11c,h- leu1-32 ura-D18 ade6-704 SPBC530.11c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446108,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446108_SPBC530.11c_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPBC56F2.05c ChIP-seq ; repeat 1 - Skribbe et al. (2025),,SPBC56F2.05c,h- leu1-32 ura-D18 ade6-704 SPBC56F2.05c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446113,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446113_SPBC56F2.05c_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPBC56F2.05c ChIP-seq ; repeat 2 - Skribbe et al. (2025),,SPBC56F2.05c,h- leu1-32 ura-D18 ade6-704 SPBC56F2.05c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446114,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446114_SPBC56F2.05c_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPBC56F2.05c ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,SPBC56F2.05c,h- leu1-32 ura-D18 ade6-704 SPBC56F2.05c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446111,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446111_SPBC56F2.05c_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPBC56F2.05c ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,SPBC56F2.05c,h- leu1-32 ura-D18 ade6-704 SPBC56F2.05c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446112,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446112_SPBC56F2.05c_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPCC18.03 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,SPCC18.03,h- leu1-32 ura-D18 ade6-704 SPCC18.03::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446117,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446117_SPCC18.03_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPCC18.03 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,SPCC18.03,h- leu1-32 ura-D18 ade6-704 SPCC18.03::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446118,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446118_SPCC18.03_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPCC18.03 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,SPCC18.03,h- leu1-32 ura-D18 ade6-704 SPCC18.03::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446115,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446115_SPCC18.03_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPCC18.03 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,SPCC18.03,h- leu1-32 ura-D18 ade6-704 SPCC18.03::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446116,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446116_SPCC18.03_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPCC320.03 ChIP-seq ; repeat 1 - Skribbe et al. (2025),,SPCC320.03,h- leu1-32 ura-D18 ade6-704 SPCC320.03::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446121,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446121_SPCC320.03_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPCC320.03 ChIP-seq ; repeat 2 - Skribbe et al. (2025),,SPCC320.03,h- leu1-32 ura-D18 ade6-704 SPCC320.03::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446122,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446122_SPCC320.03_ChIP_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPCC320.03 ChIP-seq Input ; repeat 1 - Skribbe et al. (2025),,SPCC320.03,h- leu1-32 ura-D18 ade6-704 SPCC320.03::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446119,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446119_SPCC320.03_IN_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPCC320.03 ChIP-seq Input ; repeat 2 - Skribbe et al. (2025),,SPCC320.03,h- leu1-32 ura-D18 ade6-704 SPCC320.03::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446120,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446120_SPCC320.03_IN_rep2_cpm_1.bw
Chromatin binding,yes,yes,SPCC417.09c ChIP-seq ; repeat 1 - Skribbe et al. (2025),,SPCC417.09c,h- leu1-32 ura-D18 ade6-704 SPCC417.09c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446125,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446125_SPCC417.09c_ChIP_rep1_cpm_1.bw
Chromatin binding,yes,yes,SPCC417.09c ChIP-seq ; repeat 2 - Skribbe et al. (2025),,SPCC417.09c,h- leu1-32 ura-D18 ade6-704 SPCC417.09c::6xGly-3xFlag-kanMX,WT,not applicable,"YES, standard temperature",vegetative growth,,ChIP-seq,Skribbe,2025,40015273,GEO,GSE274238,GSM8446126,,bigWig,https://www.pombase.org/external_datasets/Skribbe_2025_PMID_40015273/GSM8446126_SPCC417.09c_ChIP_rep2_cpm_1.bw
