data_type,display_in_jbrowse,show_feature_label,label,comment,assayed_gene_product,background,alleles,mutant(s),conditions,growth_phase_or_response,strand,assay_type,first_author,publication_year,pmed_id,DB,study_id,sample_id,short_description,data_file_type,source_url
Transposon insertions,yes,yes,Transposon insertion sites - Grech et al. (2019),,,,,,YES,vegetative growth,forward,Hermes,Grech,2019,31077324,ENA,PRJEB27324,,,bigWig,https://www.pombase.org/external_datasets/Grech_2019_PMID_31077324/Hermes-all-log.counts-incl-VT.2016-10-03.txt.bigWig
Transposon insertions,yes,yes,HDE units‚ continuous runs of states S1-S3 - Grech et al. (2019),,,,,,YES,vegetative growth,forward,HMM,Grech,2019,31077324,ENA,,,,bed,https://www.pombase.org/external_datasets/Grech_2019_PMID_31077324/hermes-log.av.mapping.ratio0.9.states.stateblocks.100ntlength.bed.gz
Replication origins,yes,yes,A+T-rich islands - Segurado et al. (2003),coordinates from PMID:18093330 were lifted over to assembly ASM294v1.16,,,,,,not applicable,,base composition analysis,Segurado,2003,14566325,,,,,GFF,https://www.pombase.org/external_datasets/Mickle_2007/A+T-rich.islands.-.Segurado.et.al.2003.gff.gz
Replication origins,yes,yes,Pre-replicative complex localization; early and late firing origins - Hayashi et al. (2007),coordinates from PMID:18093330 were lifted over to assembly ASM294v1.16,mcm6 and orc1,,,,HU,not applicable,,ChIP-chip tiling array,Hayashi,2007,17304213,,,,,GFF,https://www.pombase.org/external_datasets/Mickle_2007/Pre-replicative.complex.localization.early.and.late.firing.origins.-.Hayashi.et.al.2007.gff.gz
Replication origins,yes,yes,Replication origins with greater efficiency in replication checkpoint mutant - Hayashi et al. (2007),coordinates from PMID:18093330 were lifted over to assembly ASM294v1.16,,,mutant,cds1delta,HU,not applicable,,ChIP-chip tiling array,Hayashi,2007,17304213,,,,,GFF,https://www.pombase.org/external_datasets/Mickle_2007/Replication.origins.with.greater.efficiency.in.replication.checkpoint.mutant.-.Hayashi.et.al.2007.gff.gz
Replication origins,yes,yes,Replication origins with functional classification - Mickle et al. (2007),coordinates have been lifted over to assembly ASM294v1.16,,,,,HU,not applicable,,microarray,Mickle,2007,18093330,,,,,GFF,https://www.pombase.org/external_datasets/Mickle_2007/Replication.origins.with.functional.classification.-.Mickle.et.al.2007.gff.gz
Replication origins,yes,yes,Replication origins with greater efficiency in replication checkpoint mutants - Mickle et al. (2007),coordinates have been lifted over to assembly ASM294v1.16,,two single mutant strains,mutant,cds1delta and rad3delta,HU,not applicable,,microarray,Mickle,2007,18093330,,,,,GFF,https://www.pombase.org/external_datasets/Mickle_2007/Replication.origins.with.greater.efficiency.in.replication.checkpoint.mutants.-.Mickle.et.al.2007.gff.gz
Replication origins,yes,yes,Replication origins with lower efficiency in replication checkpoint mutants - Mickle et al. (2007),coordinates have been lifted over to assembly ASM294v1.16,,two single mutant strains,mutant,cds1delta and rad3delta,HU,not applicable,,microarray,Mickle,2007,18093330,,,,,GFF,https://www.pombase.org/external_datasets/Mickle_2007/Replication.origins.with.lower.efficiency.in.replication.checkpoint.mutants.-.Mickle.et.al.2007.gff.gz
Transcription start sites,yes,yes,Transcription start sites at protein-coding genes - Li et al. (2015),,,,WT,not applicable,"YES, standard temperature",vegetative growth,both,DeepCAGE,Li,2015,25747261,ArrayExpress,E-MTAB-3188,,,bed,https://www.pombase.org/external_datasets/HuaLiTSS/new/LiTSS.bed
Transcription start sites,yes,yes,Transcription start sites at ncRNA genes - Li et al. (2015),,,,WT,not applicable,"YES, standard temperature",vegetative growth,both,DeepCAGE,Li,2015,25747261,ArrayExpress,E-MTAB-3188,,,bed,https://www.pombase.org/external_datasets/HuaLiTSS/new/LiTSS_TS6.bed
Transposon insertions,yes,yes,"Transposon insertions in wild type cen1; 5 generations in FOA; replica A - Lee et al. (2020)",no selection for cen heterochromatin,,h- ura4-294 leu1-32/ pHL2577 and pHL2578,WT,,"5 generations in FOA, glucose MM, glutamate nitrogen source, standard temperature",vegetative growth,both,Transposon integration assay (Tn-seq),Lee,2020,32101745,SRA,PRJNA517661,SRX5306366,,bigWig,https://www.pombase.org/external_datasets/Lee_PMID_32101745_Hermes/9451A_T0.bw
Transposon insertions,yes,yes,"Transposon insertions in wild type cen1; 5 generations in FOA; replica B - Lee et al. (2020)",no selection for cen heterochromatin,,h- ura4-294 leu1-32/ pHL2577 and pHL2578,WT,,"5 generations in FOA, glucose MM, glutamate nitrogen source, standard temperature",vegetative growth,both,Transposon integration assay (Tn-seq),Lee,2020,32101745,SRA,PRJNA517661,SRX5306367,,bigWig,https://www.pombase.org/external_datasets/Lee_PMID_32101745_Hermes/9451C_T0.bw
Transposon insertions,yes,yes,"Transposon insertions in cen1 reporter (otr1R::ura4+) strain; 5 generations in FOA; replica A - Lee et al. (2020)",selection for cen heterochromatin,,Mat/Msmt0  Leu1-32; M210; His2; Ura4 DS/E; Otr1R(Sph1)::ura+/ pHL2577 and pHL2578,mutant,ort1R::ura4+,"5 generations in FOA, glucose MM, glutamate nitrogen source, standard temperature",vegetative growth,both,Transposon integration assay (Tn-seq),Lee,2020,32101745,SRA,PRJNA517661,SRX5306368,,bigWig,https://www.pombase.org/external_datasets/Lee_PMID_32101745_Hermes/10160B_T0.bw
Transposon insertions,yes,yes,"Transposon insertions in cen1 reporter (otr1R::ura4+) strain; 5 generations in FOA; replica B - Lee et al. (2020)",selection for cen heterochromatin,,Mat/Msmt0  Leu1-32; M210; His2; Ura4 DS/E; Otr1R(Sph1)::ura+/ pHL2577 and pHL2578,mutant,ort1R::ura4+,"5 generations in FOA, glucose MM, glutamate nitrogen source, standard temperature",vegetative growth,both,Transposon integration assay (Tn-seq),Lee,2020,32101745,SRA,PRJNA517661,SRX5306369,,bigWig,https://www.pombase.org/external_datasets/Lee_PMID_32101745_Hermes/10161B_T0.bw
Transposon insertions,yes,yes,"Transposon insertions in wild type cen1; 80 generations in FOA; replica A - Lee et al. (2020)",no selection for cen heterochromatin,,h- ura4-294 leu1-32/ pHL2577 and pHL2578,WT,,"80 generations in FOA, glucose MM, glutamate nitrogen source, standard temperature",vegetative growth,both,Transposon integration assay (Tn-seq),Lee,2020,32101745,SRA,PRJNA517661,SRX5306370,,bigWig,https://www.pombase.org/external_datasets/Lee_PMID_32101745_Hermes/9451A_T80.bw
Transposon insertions,yes,yes,"Transposon insertions in wild type cen1; 80 generations in FOA; replica B - Lee et al. (2020)",no selection for cen heterochromatin,,h- ura4-294 leu1-32/ pHL2577 and pHL2578,WT,,"80 generations in FOA, glucose MM, glutamate nitrogen source, standard temperature",vegetative growth,both,Transposon integration assay (Tn-seq),Lee,2020,32101745,SRA,PRJNA517661,SRX5306371,,bigWig,https://www.pombase.org/external_datasets/Lee_PMID_32101745_Hermes/9451C_T80.bw
Transposon insertions,yes,yes,"Transposon insertions in cen1 reporter (otr1R::ura4+) strain; 80 generations in FOA; replica A - Lee et al. (2020)",selection for cen heterochromatin,,Mat/Msmt0  Leu1-32; M210; His2; Ura4 DS/E; Otr1R(Sph1)::ura+/ pHL2577 and pHL2578,mutant,ort1R::ura4+,"80 generations in FOA, glucose MM, glutamate nitrogen source, standard temperature",vegetative growth,both,Transposon integration assay (Tn-seq),Lee,2020,32101745,SRA,PRJNA517661,SRX5306372,,bigWig,https://www.pombase.org/external_datasets/Lee_PMID_32101745_Hermes/10160B_T80.bw
Transposon insertions,yes,yes,"Transposon insertions in cen1 reporter (otr1R::ura4+) strain; 80 generations in FOA; replica B - Lee et al. (2020)",selection for cen heterochromatin,,Mat/Msmt0  Leu1-32; M210; His2; Ura4 DS/E; Otr1R(Sph1)::ura+/ pHL2577 and pHL2578,mutant,ort1R::ura4+,"80 generations in FOA, glucose MM, glutamate nitrogen source, standard temperature",vegetative growth,both,Transposon integration assay (Tn-seq),Lee,2020,32101745,SRA,PRJNA517661,SRX5306373,,bigWig,https://www.pombase.org/external_datasets/Lee_PMID_32101745_Hermes/10161B_T80.bw
Transcripts,yes,yes,"Transcript boundary annotation using min-length max-gap algorithm on binarized RNA seq - Eser et al. (2016)",,972h-,WT,,YES,,vegetative growth,,"RNA-seq",Eser,2016,26883383,,,,,bed,https://www.pombase.org/external_datasets/Gagneur_PMID_26883383/Eser_biorxiv025585_tableS1.sorted.bed.gz
Transcripts,yes,yes,"Transcripts during spore germination; spore #1 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-1.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #2 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-2.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #3 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-3.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #4 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-4.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #5 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-5.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #6 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-6.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #7 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-7.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #8 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-8.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #9 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-9.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #10 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-10.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #11 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-11.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #12 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-12.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #13 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-13.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #14 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-14.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #15 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-15.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #16 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-16.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #17 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-17.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #18 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-18.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #19 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-19.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #20 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-20.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #21 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-21.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #22 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-22.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #25 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-25.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #26 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-26.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #27 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-27.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #28 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-28.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #29 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-29.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #30 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-30.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #31 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-31.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #32 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-32.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #33 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-33.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #34 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-34.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #35 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-35.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #36 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-36.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #37 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-37.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #38 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-38.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #39 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-39.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #40 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-40.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #41 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-41.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #42 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-42.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #43 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-43.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #44 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-44.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #45 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-45.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #46 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-46.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #49 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-49.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #50 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-50.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #51 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-51.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #52 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-52.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #53 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-53.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #54 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-54.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #55 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-55.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #56 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-56.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #57 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-57.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #58 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-58.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #59 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-59.bam
